^jdb,0,200000,0
jda$,3,199997,1199982
.jcz.,40,199960,15996800
.jda.,17,199983,6799422
^jda,0,200000,0
^jcz,0,200000,0
.jc..,336,199664,134174208
^jc.,0,200000,0
jc.$,18,199982,7199352
jcz$,0,200000,0
^jcy,0,200000,0
.jcy.,1,199999,399998
jcy$,1,199999,399998
.jcy.,1,199999,399998
^jcy,0,200000,0
jcy$,1,199999,399998
.jcw.,0,200000,0
jcw$,0,200000,0
.jcv.,0,200000,0
^jcw,0,200000,0
jcv$,0,200000,0
^jcv,0,200000,0
jcu$,2,199998,799992
^jcu,0,200000,0
.jcu.,4,199996,1599968
^jct,0,200000,0
jct$,0,200000,0
.jct.,1,199999,399998
jcs$,0,200000,0
.jcq.,0,200000,0
^jcs,0,200000,0
jcr$,0,200000,0
^jcq,0,200000,0
.jcs.,1,199999,399998
^jcr,0,200000,0
.jcr.,0,200000,0
jcq$,0,200000,0
jcp$,0,200000,0
.jcp.,1,199999,399998
^jcp,0,200000,0
jco$,1,199999,399998
.jco.,16,199984,6399488
jcn$,0,200000,0
.jcn.,1,199999,399998
^jcn,0,200000,0
^jco,0,200000,0
^jcm,0,200000,0
.jcm.,0,200000,0
jcl$,0,200000,0
jcm$,0,200000,0
.jcl.,1,199999,399998
.jck.,7,199993,2799902
^jcl,0,200000,0
jck$,0,200000,0
^jck,0,200000,0
^jcj,0,200000,0
jcj$,0,200000,0
.jcj.,0,200000,0
^jch,0,200000,0
^jci,0,200000,0
.jci.,229,199771,91495118
jci$,1,199999,399998
jch$,1,199999,399998
.jch.,20,199980,7999200
.jcg.,0,200000,0
jcg$,0,200000,0
^jcg,0,200000,0
.jcf.,0,200000,0
^jcf,0,200000,0
jcf$,0,200000,0
jce$,8,199992,3199872
^jcd,0,200000,0
^jce,0,200000,0
.jcd.,0,200000,0
.jce.,8,199992,3199872
jcd$,0,200000,0
jcc$,0,200000,0
^jcc,0,200000,0
.jcc.,0,200000,0
^jcb,0,200000,0
.jcb.,0,200000,0
jcb$,0,200000,0
jca$,4,199996,1599968
^jca,0,200000,0
jb.$,0,200000,0
.jca.,6,199994,2399928
^jb.,0,200000,0
.jbz.,0,200000,0
.jb..,37,199963,14797262
^jbz,0,200000,0
jbz$,0,200000,0
^jby,0,200000,0
.jby.,0,200000,0
jby$,0,200000,0
.jby.,0,200000,0
jby$,0,200000,0
.jbw.,0,200000,0
^jby,0,200000,0
^jbw,0,200000,0
jbw$,0,200000,0
^jbv,0,200000,0
.jbv.,0,200000,0
jbv$,0,200000,0
^jbu,0,200000,0
jbu$,0,200000,0
.jbu.,1,199999,399998
jbt$,0,200000,0
.jbt.,0,200000,0
^jbt,0,200000,0
^jbs,0,200000,0
.jbs.,0,200000,0
jbs$,0,200000,0
.jbq.,0,200000,0
jbr$,0,200000,0
^jbq,0,200000,0
^jbr,0,200000,0
.jbr.,2,199998,799992
jbq$,0,200000,0
jbp$,0,200000,0
.jbp.,0,200000,0
^jbp,0,200000,0
.jbo.,6,199994,2399928
^jbo,0,200000,0
jbo$,0,200000,0
jbn$,0,200000,0
^jbn,0,200000,0
.jbm.,0,200000,0
jbm$,0,200000,0
.jbn.,0,200000,0
^jbm,0,200000,0
^jbl,0,200000,0
.jbl.,3,199997,1199982
.jbk.,0,200000,0
jbl$,0,200000,0
jbk$,0,200000,0
^jbk,0,200000,0
.jbj.,1,199999,399998
^jbj,0,200000,0
jbj$,0,200000,0
jbi$,0,200000,0
^jbi,0,200000,0
.jbi.,5,199995,1999950
^jbh,0,200000,0
jbh$,0,200000,0
.jbh.,0,200000,0
.jbg.,1,199999,399998
jbg$,0,200000,0
^jbg,0,200000,0
.jbf.,0,200000,0
^jbf,0,200000,0
jbf$,0,200000,0
jbe$,0,200000,0
.jbe.,9,199991,3599838
.jbd.,1,199999,399998
^jbd,0,200000,0
^jbe,0,200000,0
jbd$,0,200000,0
jbc$,0,200000,0
.jbc.,0,200000,0
^jbb,0,200000,0
.jbb.,0,200000,0
^jbc,0,200000,0
jbb$,0,200000,0
jba$,0,200000,0
^jba,0,200000,0
.jba.,8,199992,3199872
.jaz.,25,199975,9998750
^jaz,19,199981,7599278
jaz$,0,200000,0
.jay.,9,199991,3599838
ja.$,148,199852,59156192
.ja..,2279,197721,901212318
^jay,4,199996,1599968
jay$,1,199999,399998
^ja.,632,199368,252001152
.jay.,9,199991,3599838
^jay,4,199996,1599968
jay$,1,199999,399998
^jaw,9,199991,3599838
.jaw.,18,199982,7199352
jaw$,1,199999,399998
.jav.,16,199984,6399488
jav$,0,200000,0
^jav,15,199985,5999550
jau$,0,200000,0
.jau.,8,199992,3199872
^jau,13,199987,5199662
jat$,2,199998,799992
^jat,15,199985,5999550
.jat.,30,199970,11998200
jas$,8,199992,3199872
^jas,51,199949,20394798
.jaq.,3,199997,1199982
.jas.,76,199924,30388448
^jaq,3,199997,1199982
jar$,9,199991,3599838
^jar,72,199928,28789632
.jar.,187,199813,74730062
jaq$,0,200000,0
.jap.,19,199981,7599278
^jap,26,199974,10398648
jap$,0,200000,0
jao$,0,200000,0
^jao,0,200000,0
.jao.,1,199999,399998
jan$,11,199989,4399758
.jam.,69,199931,27590478
^jan,85,199915,33985550
.jan.,252,199748,100672992
jam$,4,199996,1599968
^jam,56,199944,22393728
jal$,3,199997,1199982
^jak,31,199969,12398078
.jal.,110,199890,43975800
^jal,28,199972,11198432
.jak.,48,199952,19195392
jak$,2,199998,799992
^jaj,6,199994,2399928
jaj$,2,199998,799992
.jaj.,34,199966,13597688
jai$,8,199992,3199872
^jai,12,199988,4799712
jah$,3,199997,1199982
.jah.,36,199964,14397408
.jai.,14,199986,5599608
.jag.,22,199978,8799032
^jah,23,199977,9198942
jag$,0,200000,0
^jag,37,199963,14797262
.jaf.,1,199999,399998
^jaf,5,199995,1999950
jaf$,0,200000,0
jae$,17,199983,6799422
.jae.,59,199941,23593038
jad$,3,199997,1199982
^jad,20,199980,7999200
jac$,71,199929,28389918
^jae,9,199991,3599838
.jab.,41,199959,16396638
.jad.,56,199944,22393728
^jab,22,199978,8799032
^jac,62,199938,24792312
jab$,1,199999,399998
.jac.,1156,198844,459727328
jaa$,1,199999,399998
^jaa,6,199994,2399928
.jaa.,10,199990,3999800
^i..,4124,195876,1615585248
^i.z,15,199985,5999550
^i.y,25,199975,9998750
i.z$,370,199630,147726200
i..$,19427,180573,7015983342
.i.z.,1965,198035,778277550
i.y$,416,199584,166053888
^i.y,25,199975,9998750
.i.y.,1170,198830,465262200
.i...,98194,101806,19993476728
i.y$,416,199584,166053888
^i.w,15,199985,5999550
i.w$,15,199985,5999550
^i.v,90,199910,35983800
.i.y.,1170,198830,465262200
.i.w.,1079,198921,429271518
i.v$,0,200000,0
^i.u,88,199912,35184512
^i.t,504,199496,201091968
.i.v.,547,199453,218201582
.i.u.,7120,192880,2746611200
i.u$,518,199482,206663352
i.t$,231,199769,92293278
^i.s,306,199694,122212728
i.s$,2080,197920,823347200
.i.t.,7570,192430,2913390200
.i.s.,4865,195135,1898663550
i.r$,186,199814,74330808
.i.r.,5555,194445,2160283950
^i.p,236,199764,94288608
^i.q,17,199983,6799422
^i.r,124,199876,49569248
i.q$,1,199999,399998
i.p$,14,199986,5599608
.i.q.,178,199822,71136632
^i.o,296,199704,118224768
.i.p.,3160,196840,1244028800
i.o$,1118,198882,444700152
^i.m,104,199896,41578368
i.n$,872,199128,347279232
.i.o.,11970,188030,4501438200
.i.n.,9881,190119,3757131678
i.m$,2247,197753,888701982
^i.l,114,199886,45574008
.i.m.,2826,197174,1114427448
^i.n,249,199751,99475998
i.k$,120,199880,47971200
.i.l.,6399,193601,2477705598
^i.k,40,199960,15996800
.i.k.,2917,197083,1149782222
i.l$,124,199876,49569248
i.j$,175,199825,69938750
^i.i,226,199774,90297848
^i.j,16,199984,6399488
i.i$,1933,198067,765727022
^i.h,132,199868,52765152
.i.i.,11561,188439,4357086558
.i.j.,732,199268,291728352
i.h$,1124,198876,447073248
i.g$,607,199393,242063102
.i.g.,4482,195518,1752623352
i.f$,29,199971,11598318
^i.f,226,199774,90297848
^i.g,94,199906,37582328
.i.f.,988,199012,393247712
^i.e,208,199792,83113472
.i.h.,4248,195752,1663108992
i.e$,2131,197869,843317678
.i.e.,14317,185683,5316847022
i.d$,69,199931,27590478
^i.c,276,199724,110247648
.i.d.,2695,197305,1063473950
^i.d,310,199690,123807800
.iz..,2446,197554,966434168
iz.$,134,199866,53564088
^iz.,40,199960,15996800
i.c$,42,199958,16796472
izz$,0,200000,0
.izz.,162,199838,64747512
^i.b,74,199926,29589048
^izz,1,199999,399998
.i.c.,4492,195508,1756443872
i.b$,12,199988,4799712
^i.a,339,199661,135370158
.i.b.,1388,198612,551346912
.izy.,32,199968,12797952
^izy,1,199999,399998
izy$,0,200000,0
^izy,1,199999,399998
i.a$,4983,195017,1943539422
.izy.,32,199968,12797952
izy$,0,200000,0
^izw,0,200000,0
.izw.,2,199998,799992
izw$,0,200000,0
.i.a.,12961,187039,4848424958
izv$,0,200000,0
.izv.,6,199994,2399928
^izv,2,199998,799992
.izu.,230,199770,91894200
^izu,4,199996,1599968
izu$,2,199998,799992
izt$,0,200000,0
.izt.,5,199995,1999950
^izt,0,200000,0
^izs,0,200000,0
.izs.,1,199999,399998
izs$,0,200000,0
^izq,3,199997,1199982
.izq.,0,200000,0
.izr.,7,199993,2799902
^izr,0,200000,0
izr$,0,200000,0
izq$,0,200000,0
.izp.,3,199997,1199982
izp$,0,200000,0
^izp,0,200000,0
izo$,8,199992,3199872
^izo,13,199987,5199662
.izo.,687,199313,273856062
^izn,1,199999,399998
izn$,1,199999,399998
.izn.,64,199936,25591808
.izm.,118,199882,47172152
izm$,6,199994,2399928
^izm,2,199998,799992
izl$,9,199991,3599838
^izl,0,200000,0
.izl.,16,199984,6399488
^izk,0,200000,0
izk$,0,200000,0
.izk.,20,199980,7999200
.izj.,1,199999,399998
^izj,0,200000,0
izj$,0,200000,0
izi$,7,199993,2799902
^izh,0,200000,0
^izi,2,199998,799992
izh$,0,200000,0
.izi.,183,199817,73133022
.izg.,15,199985,5999550
^izg,0,200000,0
.izh.,14,199986,5599608
izg$,0,200000,0
.izf.,3,199997,1199982
^izf,0,200000,0
izf$,0,200000,0
ize$,27,199973,10798542
^izd,2,199998,799992
izd$,0,200000,0
^ize,2,199998,799992
.izd.,46,199954,18395768
.ize.,210,199790,83911800
.izc.,8,199992,3199872
izc$,0,200000,0
^izb,1,199999,399998
.izb.,6,199994,2399928
^izc,0,200000,0
izb$,0,200000,0
iza$,74,199926,29589048
iy.$,17,199983,6799422
^iy.,5,199995,1999950
.iza.,612,199388,244050912
.iy..,91,199909,36383438
^iza,6,199994,2399928
.iyz.,0,200000,0
iyz$,0,200000,0
^iyz,0,200000,0
^iyy,0,200000,0
.iyy.,0,200000,0
iyy$,0,200000,0
iyy$,0,200000,0
^iyy,0,200000,0
.iyy.,0,200000,0
.iyw.,0,200000,0
^iyw,0,200000,0
iyw$,0,200000,0
.iyv.,0,200000,0
^iyv,0,200000,0
iyv$,0,200000,0
.iyu.,15,199985,5999550
iyu$,0,200000,0
^iyu,0,200000,0
iyt$,0,200000,0
.iyt.,0,200000,0
^iyt,0,200000,0
^iys,0,200000,0
iys$,0,200000,0
.iys.,1,199999,399998
.iyq.,0,200000,0
^iyq,0,200000,0
iyr$,0,200000,0
^iyr,0,200000,0
iyq$,0,200000,0
.iyr.,0,200000,0
^iyp,0,200000,0
iyp$,0,200000,0
.iyp.,1,199999,399998
iyo$,1,199999,399998
^iyo,2,199998,799992
.iyo.,10,199990,3999800
iyn$,0,200000,0
.iyn.,1,199999,399998
^iyn,1,199999,399998
.iym.,1,199999,399998
^iym,0,200000,0
iym$,1,199999,399998
iyl$,0,200000,0
.iyl.,0,200000,0
^iyl,0,200000,0
^iyk,0,200000,0
iyk$,0,200000,0
.iyk.,0,200000,0
.iyj.,0,200000,0
^iyj,0,200000,0
iyj$,0,200000,0
iyi$,2,199998,799992
.iyh.,0,200000,0
.iyi.,1,199999,399998
^iyi,0,200000,0
^iyh,0,200000,0
iyh$,0,200000,0
.iyg.,0,200000,0
^iyg,0,200000,0
.iyf.,0,200000,0
iyg$,0,200000,0
^iyf,0,200000,0
iyf$,0,200000,0
iye$,2,199998,799992
.iye.,6,199994,2399928
^iye,0,200000,0
.iyd.,0,200000,0
^iyd,0,200000,0
iyd$,0,200000,0
.iyc.,0,200000,0
iyc$,0,200000,0
^iyb,0,200000,0
iyb$,0,200000,0
^iyc,0,200000,0
.iyb.,0,200000,0
.iya.,55,199945,21993950
iy.$,17,199983,6799422
^iya,2,199998,799992
.iy..,91,199909,36383438
iya$,11,199989,4399758
^iy.,5,199995,1999950
.iyz.,0,200000,0
^iyz,0,200000,0
iyz$,0,200000,0
.iyy.,0,200000,0
^iyy,0,200000,0
iyy$,0,200000,0
.iyy.,0,200000,0
^iyy,0,200000,0
iyy$,0,200000,0
.iyw.,0,200000,0
iyw$,0,200000,0
^iyw,0,200000,0
.iyv.,0,200000,0
^iyv,0,200000,0
iyv$,0,200000,0
iyu$,0,200000,0
.iyu.,15,199985,5999550
^iyu,0,200000,0
.iyt.,0,200000,0
iyt$,0,200000,0
^iyt,0,200000,0
iys$,0,200000,0
.iys.,1,199999,399998
^iys,0,200000,0
.iyq.,0,200000,0
^iyq,0,200000,0
iyr$,0,200000,0
^iyr,0,200000,0
iyq$,0,200000,0
.iyr.,0,200000,0
iyp$,0,200000,0
.iyp.,1,199999,399998
^iyp,0,200000,0
iyo$,1,199999,399998
^iyo,2,199998,799992
.iyo.,10,199990,3999800
iyn$,0,200000,0
^iyn,1,199999,399998
.iyn.,1,199999,399998
.iym.,1,199999,399998
iym$,1,199999,399998
^iym,0,200000,0
iyl$,0,200000,0
.iyl.,0,200000,0
^iyl,0,200000,0
^iyk,0,200000,0
.iyk.,0,200000,0
iyk$,0,200000,0
.iyj.,0,200000,0
^iyj,0,200000,0
iyj$,0,200000,0
iyi$,2,199998,799992
.iyh.,0,200000,0
^iyi,0,200000,0
^iyh,0,200000,0
.iyi.,1,199999,399998
iyh$,0,200000,0
^iyg,0,200000,0
iyg$,0,200000,0
^iyf,0,200000,0
.iyf.,0,200000,0
.iyg.,0,200000,0
iyf$,0,200000,0
iye$,2,199998,799992
^iye,0,200000,0
.iyd.,0,200000,0
.iye.,6,199994,2399928
iyd$,0,200000,0
iyc$,0,200000,0
.iyc.,0,200000,0
^iyc,0,200000,0
^iyd,0,200000,0
.iyb.,0,200000,0
iyb$,0,200000,0
^iyb,0,200000,0
iw.$,29,199971,11598318
iya$,11,199989,4399758
.iw..,428,199572,170833632
^iw.,11,199989,4399758
.iya.,55,199945,21993950
^iya,2,199998,799992
.iwz.,2,199998,799992
iwz$,0,200000,0
^iwz,0,200000,0
.iwy.,11,199989,4399758
iwy$,4,199996,1599968
^iwy,0,200000,0
.iwy.,11,199989,4399758
iwy$,4,199996,1599968
^iwy,0,200000,0
.iww.,5,199995,1999950
^iww,0,200000,0
.iwv.,0,200000,0
iww$,0,200000,0
^iwv,0,200000,0
iwv$,0,200000,0
iwu$,0,200000,0
.iwu.,5,199995,1999950
^iwu,1,199999,399998
iwt$,0,200000,0
^iwt,0,200000,0
.iwt.,0,200000,0
iws$,0,200000,0
.iws.,50,199950,19995000
.iwq.,0,200000,0
^iws,0,200000,0
^iwr,0,200000,0
.iwr.,0,200000,0
^iwq,0,200000,0
iwq$,0,200000,0
iwr$,0,200000,0
.iwp.,4,199996,1599968
iwp$,0,200000,0
^iwp,0,200000,0
iwo$,1,199999,399998
^iwo,1,199999,399998
.iwo.,18,199982,7199352
iwn$,0,200000,0
.iwn.,10,199990,3999800
^iwn,0,200000,0
iwm$,0,200000,0
.iwm.,2,199998,799992
^iwm,0,200000,0
iwl$,0,200000,0
^iwl,0,200000,0
^iwk,0,200000,0
.iwj.,1,199999,399998
.iwk.,9,199991,3599838
.iwl.,1,199999,399998
iwk$,0,200000,0
iwj$,0,200000,0
^iwj,0,200000,0
iwi$,5,199995,1999950
.iwi.,56,199944,22393728
^iwi,0,200000,0
iwh$,0,200000,0
.iwh.,2,199998,799992
^iwh,0,200000,0
.iwg.,3,199997,1199982
iwg$,0,200000,0
.iwf.,0,200000,0
^iwf,0,200000,0
^iwg,0,200000,0
iwf$,0,200000,0
iwe$,6,199994,2399928
.iwe.,29,199971,11598318
.iwd.,0,200000,0
^iwe,0,200000,0
iwd$,0,200000,0
^iwd,0,200000,0
.iwc.,2,199998,799992
^iwc,0,200000,0
iwc$,0,200000,0
^iwb,0,200000,0
.iwb.,1,199999,399998
iwb$,0,200000,0
iwa$,13,199987,5199662
iv.$,226,199774,90297848
^iwa,9,199991,3599838
^iv.,19,199981,7599278
.iv..,2299,197701,909029198
.ivz.,3,199997,1199982
^ivz,0,200000,0
.iwa.,219,199781,87504078
ivz$,0,200000,0
^ivy,1,199999,399998
ivy$,6,199994,2399928
.ivy.,26,199974,10398648
.ivy.,26,199974,10398648
^ivy,1,199999,399998
.ivw.,0,200000,0
ivy$,6,199994,2399928
^ivw,0,200000,0
ivw$,0,200000,0
.ivv.,4,199996,1599968
^ivv,0,200000,0
ivv$,0,200000,0
ivu$,2,199998,799992
^ivu,0,200000,0
.ivu.,79,199921,31587518
ivt$,2,199998,799992
.ivt.,3,199997,1199982
^ivt,0,200000,0
ivs$,39,199961,15596958
^ivs,1,199999,399998
.ivq.,0,200000,0
.ivs.,55,199945,21993950
ivr$,0,200000,0
^ivr,2,199998,799992
^ivq,0,200000,0
.ivr.,35,199965,13997550
ivq$,0,200000,0
.ivp.,4,199996,1599968
^ivp,0,200000,0
ivo$,21,199979,8399118
ivp$,0,200000,0
^ivo,6,199994,2399928
ivn$,0,200000,0
.ivo.,226,199774,90297848
.ivn.,105,199895,41977950
^ivn,0,200000,0
.ivm.,7,199993,2799902
ivl$,1,199999,399998
ivm$,6,199994,2399928
^ivm,0,200000,0
.ivl.,18,199982,7199352
^ivk,0,200000,0
.ivj.,0,200000,0
.ivk.,20,199980,7999200
^ivj,0,200000,0
ivk$,0,200000,0
ivj$,0,200000,0
^ivl,0,200000,0
ivi$,32,199968,12797952
.ivi.,474,199526,189150648
^ivi,2,199998,799992
.ivh.,3,199997,1199982
ivh$,0,200000,0
^ivh,0,200000,0
.ivg.,2,199998,799992
^ivg,1,199999,399998
ivg$,0,200000,0
.ivf.,4,199996,1599968
^ivf,0,200000,0
ivf$,0,200000,0
ive$,44,199956,17596128
.ivd.,3,199997,1199982
.ive.,664,199336,264718208
ivd$,0,200000,0
^ivd,0,200000,0
^ive,2,199998,799992
ivc$,0,200000,0
.ivc.,7,199993,2799902
^ivc,0,200000,0
^ivb,0,200000,0
.ivb.,13,199987,5199662
iva$,73,199927,29189342
ivb$,0,200000,0
^iva,4,199996,1599968
.iva.,555,199445,221383950
.iuz.,4,199996,1599968
.iu..,589,199411,234906158
iuz$,0,200000,0
iu.$,2607,197393,1029207102
^iuz,0,200000,0
^iuy,0,200000,0
.iuy.,2,199998,799992
^iu.,14,199986,5599608
iuy$,0,200000,0
^iuy,0,200000,0
iuy$,0,200000,0
.iuy.,2,199998,799992
.iuw.,0,200000,0
^iuw,0,200000,0
iuw$,0,200000,0
.iuv.,1,199999,399998
^iuv,1,199999,399998
iuv$,0,200000,0
iuu$,0,200000,0
^iuu,0,200000,0
iut$,0,200000,0
.iuu.,3,199997,1199982
.iut.,45,199955,17995950
^iut,1,199999,399998
^ius,1,199999,399998
ius$,1248,198752,496084992
.ius.,118,199882,47172152
.iuq.,2,199998,799992
iur$,0,200000,0
^iuq,0,200000,0
^iur,1,199999,399998
.iur.,89,199911,35584158
iuq$,0,200000,0
.iup.,6,199994,2399928
iup$,1,199999,399998
^iup,2,199998,799992
iuo$,0,200000,0
.iuo.,2,199998,799992
^iuo,0,200000,0
^iun,3,199997,1199982
.iun.,62,199938,24792312
ium$,1352,198648,537144192
iun$,0,200000,0
^ium,0,200000,0
.ium.,67,199933,26791022
iul$,0,200000,0
^iuk,0,200000,0
.iul.,76,199924,30388448
.iuk.,14,199986,5599608
.iuj.,23,199977,9198942
^iuj,0,200000,0
^iul,3,199997,1199982
iuk$,2,199998,799992
iuj$,1,199999,399998
iui$,3,199997,1199982
^iui,0,200000,0
.iuh.,3,199997,1199982
.iui.,3,199997,1199982
iuh$,0,200000,0
^iuh,0,200000,0
.iug.,3,199997,1199982
^iug,0,200000,0
iug$,0,200000,0
.iuf.,0,200000,0
^iuf,0,200000,0
iuf$,0,200000,0
iud$,0,200000,0
.iue.,8,199992,3199872
iue$,0,200000,0
.iud.,13,199987,5199662
^iue,0,200000,0
^iud,2,199998,799992
^iuc,0,200000,0
iuc$,0,200000,0
.iub.,11,199989,4399758
.iuc.,31,199969,12398078
iub$,0,200000,0
^iub,0,200000,0
iua$,0,200000,0
^iua,0,200000,0
.itz.,241,199759,96283838
.iua.,4,199996,1599968
^itz,2,199998,799992
.it..,7482,192518,2880839352
itz$,26,199974,10398648
it.$,836,199164,333002208
ity$,54,199946,21594168
^ity,1,199999,399998
^it.,132,199868,52765152
.ity.,112,199888,44774912
ity$,54,199946,21594168
.ity.,112,199888,44774912
^ity,1,199999,399998
^itw,0,200000,0
.itw.,20,199980,7999200
itw$,0,200000,0
^itv,1,199999,399998
.itv.,23,199977,9198942
itv$,0,200000,0
.itu.,553,199447,220588382
itu$,14,199986,5599608
^itu,9,199991,3599838
itt$,26,199974,10398648
its$,17,199983,6799422
^itt,4,199996,1599968
.itt.,687,199313,273856062
^itq,0,200000,0
^its,3,199997,1199982
itr$,0,200000,0
.itq.,1,199999,399998
.itr.,403,199597,160875182
.its.,298,199702,119022392
^itr,3,199997,1199982
itq$,0,200000,0
^itp,0,200000,0
itp$,0,200000,0
.itp.,16,199984,6399488
ito$,50,199950,19995000
^ito,2,199998,799992
.ito.,706,199294,281403128
itn$,0,200000,0
.itn.,79,199921,31587518
^itm,0,200000,0
^itn,0,200000,0
.itm.,19,199981,7599278
itl$,2,199998,799992
^itl,0,200000,0
.itl.,69,199931,27590478
itm$,0,200000,0
^itk,0,200000,0
.itk.,44,199956,17596128
itk$,0,200000,0
^itj,0,200000,0
.itj.,10,199990,3999800
itj$,0,200000,0
^iti,5,199995,1999950
ith$,8,199992,3199872
iti$,102,199898,40779192
.iti.,1005,198995,399979950
^ith,14,199986,5599608
.ith.,438,199562,174816312
.itg.,44,199956,17596128
itg$,0,200000,0
^itg,0,200000,0
.itf.,11,199989,4399758
^itf,0,200000,0
itf$,0,200000,0
ite$,164,199836,65546208
.itd.,12,199988,4799712
^ite,16,199984,6399488
itd$,0,200000,0
.ite.,1540,198460,611256800
^itd,0,200000,0
itc$,0,200000,0
.itc.,34,199966,13597688
.itb.,21,199979,8399118
^itc,1,199999,399998
itb$,0,200000,0
^itb,0,200000,0
ita$,373,199627,148921742
^ita,71,199929,28389918
.ita.,1172,198828,466052832
^isz,0,200000,0
isz$,27,199973,10798542
.isz.,69,199931,27590478
.isy.,53,199947,21194382
isy$,2,199998,799992
.isy.,53,199947,21194382
^isy,1,199999,399998
is.$,400,199600,159680000
.is..,10602,189398,4015995192
.isw.,7,199993,2799902
^is.,389,199611,155297358
^isy,1,199999,399998
isy$,2,199998,799992
^isw,0,200000,0
isw$,0,200000,0
.isv.,28,199972,11198432
isv$,0,200000,0
^isv,1,199999,399998
.isu.,185,199815,73931550
isu$,8,199992,3199872
^isu,3,199997,1199982
ist$,62,199938,24792312
.ist.,2922,197078,1151723832
^ist,25,199975,9998750
iss$,4,199996,1599968
.iss.,1012,198988,402751712
isr$,0,200000,0
^iss,22,199978,8799032
.isq.,79,199921,31587518
.isr.,20,199980,7999200
^isr,3,199997,1199982
^isq,0,200000,0
isq$,0,200000,0
.isp.,593,199407,236496702
isp$,0,200000,0
^isp,3,199997,1199982
iso$,3,199997,1199982
^iso,136,199864,54363008
isn$,0,200000,0
.iso.,435,199565,173621550
.isn.,120,199880,47971200
ism$,25,199975,9998750
^isn,3,199997,1199982
^ism,10,199990,3999800
.ism.,463,199537,184771262
isl$,0,200000,0
.isk.,437,199563,174418062
^isk,5,199995,1999950
isk$,50,199950,19995000
.isl.,102,199898,40779192
^isl,17,199983,6799422
.isj.,71,199929,28389918
^isj,0,200000,0
isj$,0,200000,0
isi$,61,199939,24392558
.ish.,177,199823,70737342
ish$,15,199985,5999550
^ish,26,199974,10398648
^isi,21,199979,8399118
.isi.,653,199347,260347182
isg$,0,200000,0
.isg.,27,199973,10798542
^isg,1,199999,399998
isf$,0,200000,0
^isf,3,199997,1199982
.isf.,32,199968,12797952
ise$,58,199942,23193272
.isd.,20,199980,7999200
isd$,0,200000,0
.ise.,1023,198977,407106942
^isd,1,199999,399998
isc$,0,200000,0
^ise,7,199993,2799902
^isc,53,199947,21194382
.isc.,1640,198360,650620800
.isb.,66,199934,26391288
^isb,3,199997,1199982
isb$,0,200000,0
isa$,85,199915,33985550
.isa.,543,199457,216610302
^isa,45,199955,17995950
.irz.,10,199990,3999800
^irz,0,200000,0
ir.$,317,199683,126599022
irz$,0,200000,0
^iry,1,199999,399998
.iry.,17,199983,6799422
iry$,2,199998,799992
.iry.,17,199983,6799422
.ir..,3668,196332,1440291552
^ir.,184,199816,73532288
iry$,2,199998,799992
^iry,1,199999,399998
.irw.,4,199996,1599968
^irw,2,199998,799992
irw$,0,200000,0
.irv.,17,199983,6799422
^irv,2,199998,799992
irv$,0,200000,0
iru$,4,199996,1599968
^iru,5,199995,1999950
.iru.,184,199816,73532288
irt$,5,199995,1999950
^irt,2,199998,799992
.irt.,158,199842,63150072
irs$,7,199993,2799902
.irs.,102,199898,40779192
^irs,2,199998,799992
.irq.,2,199998,799992
irr$,1,199999,399998
^irr,58,199942,23193272
.irr.,157,199843,62750702
irq$,0,200000,0
^irq,0,200000,0
irp$,0,200000,0
.irp.,30,199970,11998200
^irp,2,199998,799992
iro$,48,199952,19195392
irn$,1,199999,399998
^iro,13,199987,5199662
.iro.,524,199476,209050848
^irn,1,199999,399998
.irn.,55,199945,21993950
irm$,2,199998,799992
.irm.,123,199877,49169742
^irm,6,199994,2399928
irl$,2,199998,799992
.irl.,26,199974,10398648
^irl,4,199996,1599968
.irk.,126,199874,50368248
^irk,0,200000,0
^irj,0,200000,0
.irj.,5,199995,1999950
irk$,3,199997,1199982
irj$,0,200000,0
iri$,33,199967,13197822
^iri,41,199959,16396638
.irh.,68,199932,27190752
irh$,0,200000,0
.iri.,605,199395,241267950
^irh,1,199999,399998
^irg,2,199998,799992
irg$,0,200000,0
.irg.,87,199913,34784862
.irf.,5,199995,1999950
irf$,0,200000,0
^irf,0,200000,0
ire$,34,199966,13597688
^ire,11,199989,4399758
ird$,2,199998,799992
.ire.,410,199590,163663800
.ird.,18,199982,7199352
^ird,2,199998,799992
irc$,1,199999,399998
.irc.,191,199809,76327038
^irc,3,199997,1199982
.irb.,24,199976,9598848
irb$,0,200000,0
^irb,1,199999,399998
.iq..,276,199724,110247648
iq.$,0,200000,0
^iq.,3,199997,1199982
^ira,25,199975,9998750
.ira.,735,199265,292919550
ira$,172,199828,68740832
.iqz.,0,200000,0
^iqz,0,200000,0
iqz$,0,200000,0
.iqy.,0,200000,0
^iqy,0,200000,0
iqy$,0,200000,0
.iqy.,0,200000,0
^iqy,0,200000,0
iqy$,0,200000,0
^iqw,0,200000,0
.iqw.,0,200000,0
iqw$,0,200000,0
.iqv.,3,199997,1199982
^iqv,0,200000,0
iqv$,0,200000,0
iqu$,0,200000,0
^iqu,3,199997,1199982
iqt$,0,200000,0
.iqu.,268,199732,107056352
^iqt,0,200000,0
.iqt.,0,200000,0
.iqs.,0,200000,0
iqs$,0,200000,0
^iqs,0,200000,0
.iqq.,0,200000,0
